1123	6	0.0
1123	3	0.0
1123	4	0.0
237	6	0.0
237	5	0.0
237	8	0.0
237	7	0.0
237	2	0.0
237	4	0.0
237	3	0.0
2449	4	1.4675988495582715E-5
2006	8	0.0
2449	2	0.0
2449	1	0.0
2449	8	0.0
2449	7	0.0
2449	6	0.0
2449	5	0.0
2006	2	0.0
2006	3	0.0
1563	7	1.9371509552001953E-7
1563	8	0.0
2006	1	0.0
2006	6	0.0
2006	4	0.0
2006	5	0.0
1563	1	0.0
1120	8	0.0
1563	2	0.0
1120	6	0.0
1120	7	0.0
1563	5	0.0
1563	6	0.0
1563	4	0.0
677	7	0.0
1120	1	0.0
677	8	0.0
677	5	0.0
677	6	0.0
1120	4	0.0
1120	5	0.0
1120	2	0.0
2007	5	0.0
2007	6	0.0
2007	3	0.0
2007	4	0.0
236	1	0.06104985624551773
2007	8	0.0
2007	1	0.0
2007	2	0.0
678	8	0.07473161816596985
678	2	0.42400628328323364
678	3	0.07473161816596985
678	1	0.12760409712791443
678	6	0.07473161816596985
678	7	0.07473161816596985
678	4	0.07473161816596985
678	5	0.07473161816596985
247	3	0.0
247	6	0.0
247	5	0.0
247	8	0.0
247	7	0.0
2018	6	4.5240018516778946E-4
2018	7	0.0
2018	4	0.9992707371711731
2018	5	0.0
247	2	0.0
2018	8	0.0
247	1	0.0
1575	5	0.0
1575	6	0.0
1575	3	1.7801919966586865E-5
1575	4	0.0
2018	2	0.0
2018	3	0.0
1575	7	0.0
2018	1	0.0
1575	8	0.0
1132	4	0.0
1132	5	0.3365913927555084
1132	2	0.6598982810974121
1132	3	0.0
1132	8	0.0
1575	2	0.0
1132	6	0.0
1132	7	0.0
2462	3	0.0
2462	2	0.0
2462	1	0.0
2019	7	0.0
2019	8	0.0
2462	7	0.0
2462	6	0.0
2462	5	0.0
2019	1	0.0
2019	2	0.0
2019	6	0.0
2019	3	0.0
2019	4	0.0
1131	1	0.0
688	8	7.277469649125123E-6
688	6	3.5932423543272307E-6
688	7	3.6083656596019864E-6
1131	5	0.0
1131	6	0.0
1131	3	0.0
1131	4	0.0
688	1	3.5959944852947956E-6
688	4	3.6227113469067262E-6
688	5	3.608286533562932E-6
688	2	3.590656433516415E-6
688	3	0.9999805092811584
2016	8	0.0
2016	6	0.0
1573	7	0.0
1573	8	0.0
2016	1	0.0
1573	5	0.0
1573	6	0.0
2016	4	8.431332535110414E-4
2016	5	0.0
2016	2	0.0
2016	3	0.0
689	3	0.0
689	4	0.0
689	1	0.0
689	2	0.00244071870110929
689	7	0.0
689	8	0.0
1132	1	0.0
689	5	0.9976987838745117
689	6	0.0
2460	5	0.0
2460	4	0.0
2460	3	1.0
2460	2	0.0
2460	8	0.0
2460	7	0.0
2460	6	0.0
1574	8	0.0
2460	1	0.0
1574	2	0.02546670287847519
1574	3	0.0
1131	7	0.0
1574	1	0.0
1131	8	0.0
1574	6	0.0
1574	7	0.0
1574	4	0.0
2015	1	0.0
2015	2	0.0
1129	3	0.0977742001414299
1129	4	0.9020825624465942
1129	1	0.0
1129	2	0.0
1129	7	0.0
1129	8	0.0
1129	5	0.0
1129	6	0.0
243	8	0.0
2457	4	0.7603764533996582
2457	3	0.2396232932806015
2457	2	0.0
243	2	0.0
2457	1	0.0
243	1	0.0
2457	8	0.0
243	4	0.0
2457	7	0.0
243	3	0.0
2457	6	0.0
243	6	0.0
2457	5	0.0
243	5	0.0
1573	3	0.0
1573	4	0.0
1573	1	0.0
687	5	0.0
687	6	0.0
687	3	0.0
687	4	0.0
687	7	0.03703344985842705
687	8	0.0
687	2	0.0
2015	6	0.0
2015	3	0.0
2015	4	0.0
2015	7	0.0
2015	8	0.0
2456	1	0.0
2456	5	0.0
2456	4	0.0
2456	3	0.0
2456	2	0.0
684	4	0.0
684	5	0.0
684	2	0.0
684	3	0.0
684	8	0.0
684	6	0.0
684	7	0.005029916763305664
1571	7	0.0
1571	8	0.0
1128	8	0.0
1571	2	0.0
1128	6	0.0
1128	7	0.0
1571	5	0.0
1571	6	0.0
1571	3	0.0
1571	4	0.0
685	7	0.9939570426940918
1128	1	0.0
685	8	0.0
685	5	0.0
685	6	0.0
1128	4	0.0
1128	5	0.0
1128	3	0.0
2456	8	0.0
2456	6	0.0
685	3	0.0
685	4	0.0041116331703960896
685	1	0.0
685	2	0.0
254	1	0.0
2468	5	0.0
2468	4	7.291635029105237E-6
2468	3	0.0
254	2	0.0
2468	2	0.0
254	5	0.0
254	4	0.0
2468	8	0.0
254	7	0.0
254	6	0.0
2468	6	0.0
1582	8	0.0
2468	1	0.0
1582	2	0.6556243300437927
1582	3	0.0
1139	7	0.00326336408033967
1139	8	0.006210475694388151
1582	1	0.0
1582	6	0.0
1582	7	0.0
1582	4	0.0
1582	5	0.3445604145526886
696	8	0.0
1139	1	0.9376852512359619
1139	2	0.03624874725937843
696	6	0.3853517472743988
696	7	0.0
1139	5	0.003263302845880389
1139	6	0.0032516582868993282
1139	3	0.006802811753004789
1139	4	0.0032746666111052036
2026	6	0.0
2026	7	0.0
2026	5	0.0
2469	3	0.0
255	2	0.0
2469	2	0.0
2026	8	0.0
255	1	0.0
2469	1	0.0
2026	2	0.0
2026	3	0.0
2026	1	0.0
254	8	0.0
697	4	0.0
697	1	0.0
697	2	0.0
697	7	0.0
697	8	0.0
697	5	0.0
697	6	0.0
695	5	0.0
695	6	0.0
695	3	0.0
695	4	0.9941365122795105
695	7	0.0050828768871724606
695	8	0.0
695	1	0.0
695	2	0.0
2023	5	0.0
2023	6	0.0
2023	3	0.0
2023	7	0.0
2023	8	0.0
2023	1	0.0
2023	2	0.0
696	1	0.0
696	4	0.0
696	5	0.0
696	2	0.6146424412727356
696	3	0.0
2024	8	0.0
2024	6	0.0
2024	7	0.0
2024	1	0.0
2024	4	0.0
2024	5	0.0
2024	2	0.0
1136	8	0.10205233097076416
1136	6	0.10205233097076416
1136	7	0.10205233097076416
693	8	0.0
1136	1	0.1859326958656311
693	5	0.0
693	6	0.0
1136	4	0.20175322890281677
1136	5	0.10205233097076416
1136	2	0.10205233097076416
1136	3	0.10205233097076416
693	3	0.0
693	4	0.0
693	1	0.0
693	2	0.0
2465	3	0.0
2465	2	0.0
2465	1	0.0
2465	8	0.0
2465	7	0.0
2465	6	0.0
2465	5	0.0
1134	8	0.14816170930862427
1134	2	0.12169118225574493
1134	3	0.12169118225574493
1134	1	0.12169118225574493
1134	6	0.12169118225574493
1134	7	0.12169118225574493
1134	4	0.12169118225574493
1134	5	0.12169118225574493
2462	8	0.0
1534	2	0.8088228106498718
1534	3	0.012078111059963703
1091	7	0.0
1534	1	0.00973461288958788
1091	8	0.0
1534	6	0.00951929297298193
1534	7	0.009974971413612366
1534	4	0.009654806926846504
1534	5	0.12419258058071136
648	8	0.10089117288589478
1091	1	0.0
1091	2	0.0
648	6	0.10089117288589478
648	7	0.10089117288589478
1091	5	0.0
1091	6	0.0
1091	3	0.7600928544998169
1091	4	0.23990745842456818
205	6	0.37901920080184937
648	1	0.10089117288589478
205	5	0.37997788190841675
2419	8	0.21242594718933105
205	8	0.06877332180738449
2419	7	0.09021806716918945
205	7	0.03443593531847
648	4	0.10089117288589478
648	5	0.19350311160087585
648	2	0.10089117288589478
648	3	0.20114976167678833
1976	8	0.0
2419	2	0.09021806716918945
2419	1	0.09021806716918945
1976	6	0.0
1976	7	0.0
2419	6	0.09021806716918945
205	2	0.03428254276514053
2419	5	0.24626556038856506
205	1	0.03432875871658325
2419	4	0.09021806716918945
205	4	0.03456025570631027
2419	3	0.09021806716918945
205	3	0.03462180495262146
1092	4	4.4667720794677734E-4
1092	5	0.0
1092	2	0.0
1535	1	0.9365198612213135
1092	8	0.0
1535	2	0.03837912157177925
1092	6	0.0
1092	7	0.0
206	8	0.0
1092	1	0.0
206	1	0.0
206	2	0.0
206	5	0.0
206	4	0.0
206	7	0.0
206	6	0.0
1977	3	0.09392747282981873
1977	4	0.09392747282981873
1977	1	0.09392747282981873
1534	8	0.01600830629467964
1977	2	0.09392747282981873
1977	7	0.15039613842964172
1977	8	0.2628997564315796
1977	5	0.11706683039665222
1977	6	0.09392747282981873
1975	5	2.3278598746401258E-6
1975	6	2.3278598746401258E-6
1975	3	0.9999732971191406
1975	4	1.4054636267246678E-5
2418	3	0.034928806126117706
2418	2	0.0
1975	7	2.3278598746401258E-6
2418	1	0.0
1975	8	2.310171566932695E-6
1532	4	0.0
1532	5	0.23402084410190582
1532	2	0.0
1532	3	0.0
1975	1	2.3278598746401258E-6
1532	8	0.0
1975	2	2.3278598746401258E-6
1532	6	0.0
1532	7	0.06503584235906601
1532	1	0.7008503079414368
1976	1	0.0
1976	4	0.0
1976	2	0.0
1976	3	0.0
647	5	0.0
647	6	0.0
647	3	0.0
647	7	0.0
647	8	0.0
2418	7	0.9610222578048706
2418	6	0.0
2418	5	0.0
2418	4	0.0
647	1	0.0
647	2	0.0
2418	8	0.0
202	5	0.004722118843346834
202	4	0.04819300398230553
2416	8	0.0
202	7	0.004722202196717262
2416	7	6.589889380848035E-5
202	6	0.004706414416432381
2416	6	0.0
645	3	0.0
645	4	0.0
202	8	0.008420025929808617
645	1	0.0
645	2	0.007768899202346802
1973	7	0.09218376874923706
1973	8	0.29724711179733276
1973	5	0.09218420088291168
1973	6	0.09218448400497437
202	1	0.004709287546575069
2416	5	0.0
2416	4	0.0
202	3	0.9198257923126221
2416	3	0.0
202	2	0.004703714977949858
2416	2	0.0
1530	6	0.0
1530	7	0.0
1530	4	0.0
1530	5	0.9896456003189087
1973	3	0.09218400716781616
1973	4	0.1496484875679016
1973	1	0.09218358248472214
1530	8	0.0
1973	2	0.09218437969684601
1087	5	1.952878619704279E-6
1087	6	1.9449978481134167E-6
1087	3	1.964151579159079E-6
1087	4	0.9999879002571106
1530	2	0.009163480252027512
1530	3	0.0
1087	7	1.9529200017132098E-6
1087	8	3.8202424548217095E-6
1530	1	0.0
1088	8	0.09912699460983276
1088	6	0.09912699460983276
1088	7	0.15299272537231445
645	7	0.0
645	8	0.0
1088	1	0.2283516228199005
645	5	0.9916253089904785
645	6	0.0
1088	4	0.09912699460983276
1088	5	0.1230207234621048
1088	2	0.09912699460983276
1088	3	0.09912699460983276
643	7	0.0
643	8	0.0
643	1	0.5011186599731445
643	2	0.0
2414	8	0.0
643	5	0.0
643	6	0.0
643	3	0.0
643	4	0.49888139963150024
2414	2	0.0
2414	1	0.0
2414	7	0.0
2414	6	0.0
2414	5	0.0
2414	4	0.0
1087	1	1.9464391698420513E-6
1087	2	1.9436424736340996E-6
201	2	0.0
201	1	0.0
201	4	0.0
201	3	0.9999990463256836
201	6	0.0
201	5	0.0
201	8	0.0
201	7	0.0
1972	4	0.0
1972	5	0.0
1972	3	0.0
1972	8	0.0
1972	6	0.0
1972	7	0.0
1529	3	0.0
1529	4	0.0
1529	1	0.0
1529	2	0.0
1529	7	0.0
1972	1	0.0
1529	8	0.0
1529	5	0.0
212	3	0.0
212	2	0.0
212	5	0.0
212	7	0.0
212	6	0.0
212	8	0.0
1983	5	0.0
1983	6	0.0
1983	3	0.0
1983	7	0.0
212	1	0.0
1983	8	0.0
213	6	0.0
213	5	0.0
213	8	0.0
213	7	0.0
1984	8	0.0
1984	6	0.0
1984	7	0.0
213	2	0.0
213	1	0.0
213	4	0.0
213	3	0.9999977946281433
1984	1	0.0
1984	5	0.0
1984	2	0.0
1984	3	0.0
210	5	0.0
210	4	0.0
210	7	0.0
210	6	0.0
210	8	0.0
1540	4	0.0
1540	5	0.0
1540	2	0.0
1540	3	0.0
1983	1	0.0
1540	8	0.0
1983	2	0.0
1540	7	0.0015838146209716797
1097	3	0.0
1097	4	0.0
654	8	0.0
1097	1	0.0
1097	2	0.9999985694885254
1097	7	0.0
1540	1	0.0
1097	8	0.0
1097	5	0.0
1097	6	0.0
654	2	0.0
654	3	0.0
654	1	0.0
654	6	0.0
654	7	0.0
654	4	0.0
2425	4	0.0
2425	3	0.0
2425	2	0.0
2425	1	0.0
2425	8	0.0
2425	7	0.0
2425	5	0.0
651	7	0.0012621402274817228
651	8	0.0
210	1	0.0
210	3	0.0
1538	6	0.0
1538	7	0.0
1538	4	0.0
1538	5	0.0
1538	8	0.0
1095	5	0.0
1095	6	0.0
1095	4	0.0
1538	2	0.0
1538	3	0.0
1095	7	0.0
1095	8	0.0
1095	1	0.0
1095	2	0.0
1093	3	0.0696045309305191
1093	4	0.017128583043813705
1093	1	0.015762966126203537
1093	2	0.015741005539894104
2421	8	0.0
207	4	0.0
2421	7	0.0
2421	6	0.0
207	6	0.0
2421	5	0.0
207	5	0.0
207	8	0.0
207	7	0.0
1978	6	4.954167525283992E-5
1978	7	4.959759098710492E-5
1978	4	0.9996356964111328
1978	5	4.9597314500715584E-5
2421	3	0.0
1978	8	5.1402337703621015E-5
2421	2	0.0
207	2	0.0
2421	1	0.0
207	1	0.0
1535	5	0.0035360329784452915
1535	6	0.0035227874759584665
1535	3	0.003936538472771645
1535	4	0.0035487599670886993
1978	2	4.953206007485278E-5
1978	3	4.967599670635536E-5
1535	7	0.0035361030604690313
1978	1	4.9551890697330236E-5
1535	8	0.007017021998763084
651	1	0.0
208	7	0.0
651	2	0.0
208	6	0.0
208	8	0.0
651	6	0.0
651	3	0.0
651	4	0.0
1979	7	1.25714999740012E-4
208	1	0.0
1979	8	2.062677376670763E-4
208	3	0.0
208	2	0.002368644578382373
208	5	0.9976170659065247
208	4	0.0
1979	1	1.2540011084638536E-4
1979	2	1.2526416685432196E-4
1979	5	1.2571297702379525E-4
1979	6	1.2533002882264555E-4
1979	3	1.2626007082872093E-4
1979	4	0.9990370869636536
1093	7	0.7957184314727783
1093	8	0.031373701989650726
1093	5	0.015835033729672432
1093	6	0.03884432837367058
1548	1	0.0
219	8	0.0
219	7	0.9999987483024597
2433	4	0.0
2433	3	0.0
219	2	0.0
2433	2	0.0
219	1	0.0
2433	1	0.0
219	4	0.0
2433	8	0.0
219	3	0.0
2433	7	0.0
219	6	0.0
2433	6	0.0
219	5	0.0
663	5	0.0
663	6	0.0
663	3	0.0
663	4	4.348735383246094E-4
1106	2	4.0189697756431997E-4
1106	3	6.009645876474679E-4
663	7	0.9994750022888184
1106	1	5.332101136445999E-4
663	8	0.0
2434	7	0.0
2434	6	0.0
2434	5	0.0
2434	4	0.0
663	1	0.0
663	2	0.0
2434	8	0.0
1991	5	0.0025618562940508127
1991	6	0.002553082536906004
1991	3	0.9690976738929749
1991	4	0.01347274985164404
2434	2	0.0
1991	7	0.0025619021616876125
2434	1	0.0
1991	8	0.0046457089483737946
1548	4	0.0
1548	5	0.0
1548	2	0.0
1548	8	0.0
1991	1	0.0025546872057020664
1991	2	0.0025515740271657705
1548	6	0.0
1548	7	4.553794860839844E-5
1546	6	5.6681051319174E-7
1546	7	5.68322775507113E-7
1546	4	0.9999949336051941
1546	5	5.683151016455668E-7
1989	3	0.5206456184387207
1989	4	0.0555591806769371
1989	1	0.0555591806769371
1546	8	8.140061140693433E-7
1989	2	0.05555911734700203
1103	5	0.0
1103	3	0.0
1103	4	3.2716328860260546E-5
1546	2	5.665514777319913E-7
1546	3	5.704598606826039E-7
1103	7	0.0
1546	1	5.670859195561206E-7
1103	8	0.0
660	4	0.01209801435470581
660	5	0.019625697284936905
660	2	0.7190026640892029
660	3	0.01721988432109356
660	8	0.022942062467336655
1103	1	0.0
1103	2	0.0
660	6	0.18441422283649445
660	7	0.01279531978070736
660	1	0.012301807291805744
218	5	0.0
2432	8	0.0
218	4	0.0
2432	7	1.759773149387911E-4
218	7	0.0
2432	6	0.9996305108070374
218	6	0.0
218	8	0.0
1989	7	0.14599943161010742
2432	1	0.0
1989	8	0.0555591806769371
1989	5	0.0555591806769371
1989	6	0.0555591806769371
2432	5	0.0
218	1	0.0
2432	4	0.0
2432	3	0.0
218	3	1.0
2432	2	0.0
218	2	0.0
1987	7	0.5469275116920471
1987	8	0.0
1987	1	0.0
1544	8	0.0
1987	2	0.0
1544	6	0.0
1544	7	0.0
1987	5	0.0
1987	6	0.438242107629776
1987	3	0.01480168104171753
1987	4	0.0
1544	1	0.0
1544	5	0.0
1544	2	0.0
1544	3	0.0
1102	8	0.014143235981464386
1102	2	0.00868590921163559
1102	3	0.16121259331703186
659	7	0.0
659	8	0.0
1102	1	0.5112444162368774
1102	6	0.008690273389220238
1102	7	0.008715778589248657
1102	4	0.27859216928482056
1102	5	0.008715646341443062
659	1	0.0
659	5	0.0
659	6	0.0
659	3	0.0
659	4	0.0
1985	3	0.43780016899108887
1985	4	0.23061299324035645
1985	1	0.05526447296142578
1985	2	0.05526447296142578
1985	7	0.05526447296142578
1985	8	0.05526447296142578
1985	5	0.05526447296142578
1985	6	0.05526447296142578
215	4	0.0
215	3	0.3473883271217346
215	6	0.0
215	5	0.0
215	8	0.0
215	7	0.6498494148254395
215	2	0.0
215	1	0.0
1543	5	0.08383132517337799
1543	6	0.08383132517337799
1543	3	0.08383132517337799
1543	4	0.0866156816482544
1543	7	0.08383135497570038
1543	8	0.2191002368927002
1543	1	0.2751274108886719
1543	2	0.08383132517337799
669	7	0.0
1112	1	0.5112444162368774
669	8	0.0
669	5	0.0
669	6	0.0
1112	4	0.2785920798778534
1112	5	0.008715644478797913
1112	2	0.00868590734899044
1112	3	0.16121257841587067
669	4	0.0
669	1	0.0
669	2	0.0
1997	7	0.0
1997	8	0.0
1997	5	0.0
1997	6	0.0
1554	6	0.0
1554	7	0.0
1554	4	0.0
1554	5	3.3644266659393907E-4
1997	4	0.0
1554	8	0.0
1997	1	0.0
1997	2	0.0
670	2	0.0
670	3	0.0
670	1	0.0
670	7	0.0
670	4	0.0
670	5	0.0
2441	4	0.11593027412891388
2441	3	0.09626239538192749
2441	2	0.05088820308446884
2441	1	0.05088820308446884
2441	8	0.3090707063674927
2441	7	0.11779274046421051
2441	6	0.2082793116569519
2441	5	0.05088820308446884
1112	8	0.014143234118819237
1112	6	0.008690272457897663
1112	7	0.008715777657926083
1553	3	0.0
1553	4	0.0
1553	2	0.0
1553	7	0.0
1553	8	0.0
1553	5	0.0
1553	6	0.0
224	7	0.4881337583065033
224	6	0.0
224	8	0.0
1995	7	0.0
224	1	0.5073622465133667
1995	8	0.0
224	3	0.0
224	2	0.0
224	5	0.0
224	4	0.0
1554	2	0.0
1554	3	0.0
225	2	0.0
2439	6	0.07756068557500839
225	1	0.0
2439	5	0.07756068557500839
225	4	0.0
2439	4	0.1997964233160019
225	3	0.0
2439	3	0.07756068557500839
225	5	0.0
225	8	0.0
2439	8	0.07756068557500839
225	7	0.0
2439	7	0.07756068557500839
2439	2	0.19720886647701263
2439	1	0.2151913046836853
1551	5	0.0
1551	6	0.0
1551	3	0.0
1551	4	0.009945106692612171
1551	8	0.0
1108	4	0.2438708245754242
1108	5	0.07020893692970276
1108	2	0.07020893692970276
1108	3	0.07020893692970276
1108	8	0.33487558364868164
1551	1	0.0
1551	2	0.0
1108	6	0.07020893692970276
1108	7	0.07020893692970276
665	3	0.5109887719154358
665	4	0.4274749159812927
665	1	0.008813315071165562
665	2	0.008801598101854324
665	7	0.008840478025376797
1108	1	0.07020893692970276
665	8	0.017453772947192192
665	5	0.008840304799377918
665	6	0.00880727544426918
1995	1	0.0
1995	2	0.0
1995	5	0.0
1995	6	0.0
1995	3	0.0
221	6	0.0
664	1	2.0850344299105927E-5
221	5	0.9961775541305542
221	8	0.0
221	7	0.0
664	4	2.100271376548335E-5
664	5	2.0920448150718585E-5
664	2	2.081989987345878E-5
664	3	0.9998547434806824
1992	8	0.0
1992	6	0.0
1992	7	0.0
221	2	0.0037547436077147722
221	1	0.0
221	4	0.0
221	3	0.0
1549	7	0.0
1549	8	0.0
1992	1	0.0
1549	5	0.0
1549	6	0.0
1992	5	0.0
1992	2	0.0
1992	3	0.0
1106	6	6.561260088346899E-4
1106	7	0.9949491024017334
1106	4	0.0016450121765956283
1106	5	4.1481928201392293E-4
1549	3	0.0
1106	8	7.822708575986326E-4
1549	1	0.0
1549	2	0.0
1993	3	0.125
1993	4	0.125
1993	1	0.125
1993	2	0.125
1993	7	0.125
1993	8	0.125
1993	5	0.125
1993	6	0.125
664	8	4.20968426624313E-5
664	6	2.0834651877521537E-5
664	7	2.0920901079080068E-5
1949	7	0.0
1949	8	0.0
1949	5	0.0
1949	6	0.0
1506	6	0.07411403954029083
1506	7	0.18848463892936707
1506	4	0.07411403954029083
1506	5	0.07411403954029083
1949	3	0.9999991059303284
1949	4	0.0
1506	8	0.1741541028022766
1949	1	0.0
1949	2	0.0
1063	5	0.0
1063	6	0.0
1063	3	3.25509492540732E-4
1063	4	0.0
1506	2	0.16723942756652832
1506	3	0.1736655831336975
1506	1	0.07411403954029083
1063	8	0.0
620	4	0.07619234919548035
620	5	0.3570634126663208
620	2	0.07619234919548035
620	3	0.18578246235847473
620	8	0.07619234919548035
1063	1	0.0
1063	2	0.0
620	6	0.07619234919548035
620	7	0.07619231939315796
1950	2	0.10198622941970825
1950	3	0.10198622941970825
1507	7	0.0
1507	8	0.0
1950	1	0.10198622941970825
1950	6	0.18402522802352905
1950	7	0.10198622941970825
1950	4	0.20405739545822144
1950	5	0.10198622941970825
1507	1	0.0
1507	2	0.0
1507	5	0.0
1507	6	0.0
1507	3	0.0
619	1	0.0
619	2	0.0
2390	8	0.0
619	5	0.0
619	6	0.011193620041012764
619	3	0.0
619	4	0.0
2390	3	0.0
2390	2	0.0
2390	1	0.0
2390	7	0.0
2390	6	0.0
2390	5	0.0
2390	4	0.9999786615371704
2391	6	0.0
2391	5	0.0
2391	4	2.662658807821572E-4
620	1	0.07619234919548035
2391	8	0.0
2391	7	0.0
2391	2	0.0
